2020-01-06T17:00:00.841977, 1.9967, 1.9761, 1.9711, -1.0000, 27.30, -1.000, 0.000, 0.000, 20.889, 0.01441
2020-01-06T17:00:01.840427, 2.0609, 1.9788, 1.9747, -1.0000, 27.30, -1.000, 0.019, 0.030, 20.866, 0.01439
2020-01-06T17:00:02.840828, 2.0382, 1.9766, 1.9734, -1.0000, 27.30, -1.000, 0.026, 0.053, 20.775, 0.01433
2020-01-06T17:00:03.841937, 2.0137, 1.9786, 1.9713, -1.0000, 27.30, -1.000, 0.000, 0.000, 20.843, 0.01438
2020-01-06T17:00:04.841157, 2.0332, 1.9784, 1.9726, -1.0000, 27.30, -1.000, 0.001, 0.000, 20.809, 0.01435
2020-01-06T17:00:05.840667, 1.9469, 1.9734, 1.9674, -1.0000, 27.30, -1.000, 0.000, 0.000, 20.866, 0.01439
2020-01-06T17:00:06.842875, 2.0313, 1.9781, 1.9725, -1.0000, 27.30, -1.000, 0.001, 0.000, 20.775, 0.01433
2020-01-06T17:00:07.842828, 2.0389, 1.9791, 1.9730, -1.0000, 27.30, -1.000, 0.001, 0.000, 20.832, 0.01437
2020-01-06T17:00:08.840545, 2.0338, 1.9778, 1.9724, -1.0000, 27.30, -1.000, 0.004, 0.003, 20.821, 0.01436
2020-01-06T17:00:09.841143, 2.0336, 1.9785, 1.9731, -1.0000, 27.30, -1.000, 0.001, 0.000, 20.855, 0.01438
2020-01-06T17:00:10.840712, 2.0055, 1.9765, 1.9711, -1.0000, 27.30, -1.000, 0.000, 0.000, 20.900, 0.01441
2020-01-06T17:00:11.842730, 2.0325, 1.9792, 1.9732, -1.0000, 27.30, -1.000, 0.001, 0.000, 20.855, 0.01438
2020-01-06T17:00:12.842805, 2.0552, 1.9794, 1.9740, -1.0000, 27.30, -1.000, 0.026, 0.040, 20.798, 0.01434
2020-01-06T17:00:13.841536, 2.0324, 1.9784, 1.9728, -1.0000, 27.30, -1.000, 0.001, 0.000, 20.843, 0.01438
2020-01-06T17:00:14.842646, 2.0497, 1.9795, 1.9733, -1.0000, 27.30, -1.000, 0.001, 0.000, 20.832, 0.01437
2020-01-06T17:00:15.843247, 2.0151, 1.9765, 1.9718, -1.0000, 27.30, -1.000, 0.000, 0.000, 20.866, 0.01439
2020-01-06T17:00:16.842743, 2.0324, 1.9785, 1.9725, -1.0000, 27.30, -1.000, 0.001, 0.000, 20.855, 0.01438
2020-01-06T17:00:17.842386, 2.0328, 1.9786, 1.9733, -1.0000, 27.30, -1.000, 0.000, 0.000, 20.787, 0.01434
2020-01-06T17:00:18.842608, 2.0151, 1.9758, 1.9720, -1.0000, 27.30, -1.000, 0.002, 0.002, 20.957, 0.01445
2020-01-06T17:00:19.843803, 2.0425, 1.9793, 1.9734, -1.0000, 27.30, -1.000, 0.000, 0.000, 20.934, 0.01444
2020-01-06T17:00:20.845427, 2.0258, 1.9791, 1.9724, -1.0000, 27.30, -1.000, 0.000, 0.000, 20.832, 0.01437
2020-01-06T17:00:21.842618, 2.0296, 1.9784, 1.9726, -1.0000, 27.30, -1.000, 0.001, 0.000, 20.798, 0.01434
2020-01-06T17:00:22.843056, 2.0172, 1.9800, 1.9715, -1.0000, 27.30, -1.000, 0.000, 0.000, 20.855, 0.01438
2020-01-06T17:00:23.842580, 2.0351, 1.9778, 1.9734, -1.0000, 27.30, -1.000, 0.000, 0.000, 20.866, 0.01439
2020-01-06T17:00:24.842181, 2.0439, 1.9795, 1.9730, -1.0000, 27.30, -1.000, 0.023, 0.034, 20.809, 0.01435
2020-01-06T17:00:25.842731, 2.0638, 1.9817, 1.9744, -1.0000, 27.30, -1.000, 0.030, 0.041, 20.821, 0.01436
2020-01-06T17:00:26.842990, 2.0453, 1.9796, 1.9736, -1.0000, 27.30, -1.000, 0.019, 0.025, 20.866, 0.01439
2020-01-06T17:00:27.843363, 2.0376, 1.9791, 1.9726, -1.0000, 27.30, -1.000, 0.017, 0.021, 20.821, 0.01436
